Burg Altleiningen,Burgstraße,Altleiningen,1100!um 1100/20,"um 1100/20 gegründete Spornanlage, nach Zerstörung im Bauernkrieg seit 1532 schlossartiger Wiederaufbau; im Südwesten staufische Buckelquadermauer, wohl Rest des Bergfrieds, 13. Jahrhundert, am dreigeschossigen Nordflügel Mauersubstanz des 16. und 17. Jahrhunderts; landschaftsprägend",//commons.wikimedia.org/wiki/Category:Burg_Altleiningen,49.511434,8.08245
Wohn- und Geschäftshaus,Weinstraße Nord 33,Bad Dürkheim,1750!zweite Hälfte des 18. Jahrhunderts,"dreigeschossiges Zeilenwohn- und Geschäftshaus, teilweise im Kern aus der zweiten Hälfte des 18. Jahrhunderts, Erweiterung um 1850",Kein Bild vorhanden,49.463672,8.168292
zwei Wohnhäuser,Weinstraße Nord 46,Bad Dürkheim,1787,"zwei spätbarocke eingeschossige Wohnhäuser, bezeichnet 1787, 1878 zusammengefasst",Kein Bild vorhanden,49.464083,8.16848
Weingut Fitz-Ritter,Weinstraße Nord 51,Bad Dürkheim,1785,"L-förmiges Wohnhaus mit Krüppelwalmdach, Torfahrt bezeichnet 1785; Wachhäuschen, wohl um 1780, Sandsteinpforte, bezeichnet 1786",Kein Bild vorhanden,49.464814,8.168153
Spolie,"Weinstraße Süd, an Nr. 1",Bad Dürkheim,1748!1748/49,"Spolie der 1748/49 errichteten Synagoge, hebräisches Inschriftenband, bezeichnet (5)509",Kein Bild vorhanden,49.460087,8.168012
Winzerhof,Weinstraße Süd 22,Bad Dürkheim,1841,"Winzerhof, klassizistischer Walmdachbau auf U-förmigem Grundriss, 1841, eventuell um 1860 aufgestockt; im Kern spätbarockes Nebengebäude, 1841 überformt; Kelleranlagen unter dem Garten, 1881",Kein Bild vorhanden,49.458219,8.170325
Wohnhaus,Weinstraße Süd 30,Bad Dürkheim,1836,"klassizistisches Wohnhaus eines Winzerhofes, 1836, Aufstockung und Erweiterung 1857; mehrteilige Kelleranlage, 19. Jahrhundert; Pavillon mit Zeltdach, spätes 18. Jahrhundert",Kein Bild vorhanden,49.457555,8.17115
Wohnhaus,Weinstraße Süd 62,Bad Dürkheim,1908!um 1908,"eingeschossiges villenartiges Wohnhaus mit Mansarddach, um 1908; ortsbildprägend",Kein Bild vorhanden,49.453765,8.175805
Lambertskreuz,"an der Gemarkungsgrenze nach Wachenheim, unmittelbar bei der gleichnamigen Waldgaststätte",Bad Dürkheim,1400!15. Jahrhundert,"Sandstein, wohl aus dem 15. Jahrhundert",Kein Bild vorhanden,49.410823,8.067606
Weißer Stein,"an der nördliche Gemarkungsgrenze, zwischen Sausenheimer Eck und Weißtälchen an der Isenach",Bad Dürkheim,1579,"Viergemarksstein, bezeichnet 1579, 1680, 1741, 1750",Kein Bild vorhanden,49.462671,8.019972
Weißer Stein,an der Grenze nach Wachenheim; Distrikt Planken,Bad Dürkheim,,sogenannter Streckarsch,//commons.wikimedia.org/wiki/Category:Heidenmauer_(Pfalz),49.431816,8.118113
zwei Grenzsteine,beim Weisenberg an der Südgrenze nach Wachenheim,Bad Dürkheim,,"Grenzstein bezeichnet mit vier Kreuzen und U; daneben Grenzstein, bezeichnet mit LD und 72, 19. Jahrhundert",//commons.wikimedia.org/wiki/Category:Kriemhildenstuhl,49.413646,8.074034
Breiter oder Weißer Stein,auf dem Salweidenkopf,Bad Dürkheim,,bezeichnet mit drei Kreuzen,Kein Bild vorhanden,49.404647,8.058347
Napoleonbank,nordöstlich der Ortslage nahe der Kläranlage im Bruch,Bad Dürkheim,1700!18. oder 19. Jahrhundert,"Ruhebank zum Abstellen auf dem Kopf getragener Lasten, 18. oder 19. Jahrhundert, Sandsteinpfeiler",//commons.wikimedia.org/wiki/Category:Hofruine_Weilach,49.476028,8.224501
Forsthaus Jägerthal,"im Limburg-Dürkheimer Wald, etwa 6 km westlich außerhalb der Ortslage von Hardenburg",Bad Dürkheim,1825!um 1825,"im Kern älterer eingeschossiger Krüppelwalmdachbau, um 1825; spätbarocker Keller; bei der Hofzufahrt ehemaliges Wachhäuschen, kleiner Rundbau mit Kuppel, um 1770",//commons.wikimedia.org/wiki/Category:Schloss_Murrmirnichtviel,49.452789,8.054537
Ruine Schaudichnichtum,im Wald südwestlich von Bad Dürkheim zwischen Stein- und Becherskopf,Bad Dürkheim,1700!18. Jahrhundert,"Bruchsteinmauerreste eines Jagdhauses, wohl aus dem 18. Jahrhundert",Kein Bild vorhanden,49.427979,8.084406
Napoleonsbank,auf dem Köpfel nordwestlich von Seebach an der Mündung der Karl-Räder-Allee in die Hammelstalstraße,Bad Dürkheim,1700!18. oder 19. Jahrhundert,"Ruhebank zum Abstellen auf dem Kopf getragener Lasten, 18. oder 19. Jahrhundert, zwei Querbalken über drei Pfeilern",//commons.wikimedia.org/wiki/Category:Gradierwerk_(Bad_D%C3%BCrkheim),49.453013,8.147332
Napoleonbank,westlich der L 517 nach Leistadt bei der Abzweigung zum Schlammbergweg,Bad Dürkheim,1700!18. oder 19. Jahrhundert,"Ruhebank zum Abstellen auf dem Kopf getragener Lasten, 18. oder 19. Jahrhundert, Sandsteinpfeiler",//commons.wikimedia.org/wiki/Category:Limburg_(Bad_D%C3%BCrkheim),49.475615,8.166807
Heidenmauer,nördlich der Isenach auf einem Ausläufer des Peterskopfes,Bad Dürkheim,-500!5. Jahrhundert vor Christus,"Reste einer keltischen Höhensiedlung, 5. Jahrhundert vor Christus",Kein Bild vorhanden,49.461104,8.154581
Kriemhildenstuhl,"nördlich von Bad Dürkheim, über dem Tal der Isenach",Bad Dürkheim,300!3. Jahrhundert,"römischer Steinbruch; terrassenförmig abgebaute Quarzsandsteinwände mit Inschriften und Zeichnungen, 3. Jahrhundert",Kein Bild vorhanden,49.463988,8.158657
Kaiser-Wilhelm-Höhe,"nördlich von Kaiserslauterer bzw. Sonnenwendstraße, südlich der Südspitze des keltischen Ringwalls",Bad Dürkheim,1888,"turmartige Aussichtsplattform, bezeichnet 1888, Sandsteinbrüstung 1898",Kein Bild vorhanden,49.460282,8.154271
Flaggentürmchen,südlich der Seebacher Straße auf der Kuppe des Fuchsmantels,Bad Dürkheim,1854,"ehemaliger Malakoff-Turm; neugotischer Gelbsandsteinquaderbau, bezeichnet 1854",Kein Bild vorhanden,49.451954,8.169113
Ruine Weilach,südwestlich von Leistadt im Hochtälchen am Fuß des Peterskopfes,Bad Dürkheim,1381,"Bruchsteinmauerreste eines ehemaligen herrschaftlichen Hofes, Ersterwähnung 1381",Kein Bild vorhanden,49.476683,8.135796
Ruine Murrmirnichtviel,"westlich von Bad Dürkheim auf einer Bergnase im Wald, etwa 500 m östlich von Kehrdichannichts",Bad Dürkheim,1700!Anfang des 18. Jahrhunderts,"Reste der Grundmauern des ehemaligen Jagdhauses, wohl vom Anfang des 18. Jahrhunderts; unterhalb der Ruine reliefierter Jagdstein, 1618",Kein Bild vorhanden,49.4425,8.0943
Forsthaus Kehrdichannichts,westlich von Bad Dürkheim im Limburg-Dürkheimer Wald inmitten einer Lichtung,Bad Dürkheim,1832!1832/33,"vormals leiningisches Jagdgut, eingeschossiger Walmdachbau, 1832/33, Architekt Bernhard Spatz, Speyer; an der Fassade Spolien des barocken Vorgängers; barocker Teilkeller",Kein Bild vorhanden,49.441972,8.088703
Spätrömische Bergbefestigung Drachenfels,"westlich von Bad Dürkheim über dem Friedrichs-, Neu-Glashütten- und Breibrunnental im Wald",Bad Dürkheim,300!3. Jahrhundert,"befestigtes Gipfelplateau; Reste eines Doppelwalls, wohl aus dem 3. Jahrhundert, weiterer, eventuell älterer Wall",//commons.wikimedia.org/wiki/Category:Hardenburg,49.4232,8.051389
Gradierbau,Weinstraße Nord und Salinenstraße,Bad Dürkheim,1846/47,"offene Holzkonstruktion auf Sandsteinpfeilern, offener Dachstuhl, 1846/47, Architekt Albert Schenk; ortsbildprägend; nach Brand von 2007 gelöscht",//commons.wikimedia.org/wiki/Category:Burg_Schlosseck,49.465381,8.174532
Denkmalzone Klosterruine Limburg an der Haardt,westlich des Ortes auf dem Höhenrücken über der Isenach,Bad Dürkheim,1042!um 1042,"Umfassungsmauern der frühromanischen dreischiffigen Säulenbasilika mit Doppelturmfassade, um 1042; Krypta, gegen 1035; Reste des romanischen Kapitelsaals; spätgotisches ehemaliges Sommer- und ehemaliges Winterrefektorium; romanischer Klosterbrunnen; Reste der landschaftgärtnerischen Gestaltung des Ruinenumfelds, 1844 von Johann Christian Metzger",Kein Bild vorhanden,49.457167,8.145706
Friedhof,Bürgermeister-Gropp-Straße,Bad Dürkheim,1825!um 1825,"um 1825 angelegt, um 1890 und 1983 erweitert; Kriegerdenkmal, 1866 und 1870/71, Rotsandstein, um 1885; zwei Grabmäler für Theobald Wernz († 1874) und Anna Wernz († 1864) von Aloys Boller, Worms; Grabmal Peter Wernz († 1825) und Maria Wernz († 1851), 1852 von Ph. Wirth, Bad Dürkheim",Kein Bild vorhanden,49.45998,8.146159
Katholische Pfarrkirche St. Margarethen,Bürgermeister-Gropp-Straße 4,Bad Dürkheim,1790!1790–1805,"schlichter spätbarocker Saalbau, 1790–1805",Kein Bild vorhanden,49.458218,8.150036
Rat- und Schulhaus,Friedrich-Ebert-Straße 29,Bad Dürkheim,1849!1849/50,"ehemaliges Rat- und Schulhaus; zweieinhalbgeschossiger Sandsteinquaderbau, 1849/50, Aufstockung 1875/76",Kein Bild vorhanden,49.456706,8.150909
Protestantische Pfarrkirche,Friedrich-Ebert-Straße 40,Bad Dürkheim,1887!1887–89,"dreischiffige neugotische Rotsandsteinquader-Staffelhalle, 1887–89, Architekt Theodor Bente, Speyer",Kein Bild vorhanden,49.456469,8.150139
Herzogmühle,Hermann-Schäfer-Straße 17,Bad Dürkheim,1736,"repräsentativer barocker Mansardwalmdachbau, bezeichnet 1736, Erneuerung um 1860",Kein Bild vorhanden,49.461297,8.149419
Kindergarten,Im Röhrich 2,Bad Dürkheim,1927!1927/28,"neubarocker Walmdachbau, teilweise über Hochkeller, 1927/28; platzbildprägend; an der Gartenumfriedung Kriegerdenkmal 1914/18, 1931 von Fritz Herrfurth, Bad Dürkheim",Kein Bild vorhanden,49.455975,8.149885
Spolie,"Im Röhrich, an Nr. 27",Bad Dürkheim,1551,"Spolie der ehemaligen Abtei Limburg, Sandsteinrelief, bezeichnet 1551",Kein Bild vorhanden,49.455244,8.147598
Kilometerstein,"Kaiserslauterer Straße, vor Nr. 184",Bad Dürkheim,1875!um 1875,"Kilometerstein, um 1875",Kein Bild vorhanden,49.461357,8.144691
Denkmalzone Burgruine Hardenburg,"westlich des Ortes, im Osten bis zu den Straßen Schlossberg und am Schlossbrunnen, im Norden bis zur Isenach, im Westen die Gemarkung In der Finkendell, im Süden die Villa Schlossberg 12 einschließend",Bad Dürkheim,1205!nach 1205,"Burg der Grafen von Leiningen, nach 1205 gegründet, Ausbau im 16. Jahrhundert, 1794 teilweise gesprengt, Restaurierungen 1888, 1952, 1980ff.; geringe Reste des Ursprungsbaus, 13. Jahrhundert, Hauptburg mit drei Ecktürmen, 16. Jahrhundert, Treppenturm des Herrenbaus, 1550, Kelleranlage 1509, sogenannter Marstall, sogenannte Münze; Befestigung des Nonnenfelsens, eine der größten Burgruinen des Landes",Kein Bild vorhanden,49.462158,8.121507
Denkmalzone Burgruine Schlosseck,nordwestlich des Ortes auf dem Sporn des Rahnfels über dem Isenachtal,Bad Dürkheim,1200!frühes 13. Jahrhundert,"Abschnittsburg angelegt zur Sicherung der Hardenburg, Bergfried und Schildmauer mit (wiederaufgebautem) Portal, Reste der Vorburg, frühes 13. Jahrhundert",Kein Bild vorhanden,49.466475,8.106158
Rat- und Schulhaus,Am Schlossbrunnen 13,Bad Dürkheim,1911,"ehemaliges Rat- und Schulhaus; eingeschossiger Putzbau auf hohem Sockel, 1855, späthistoristischer Fachwerk-Firstreiter mit Spitzhelm, 1911",Kein Bild vorhanden,49.461845,8.123468
Forstamt,Kaiserslauterer Straße 343,Bad Dürkheim,1856,"Forstamt mit Wohnung des Forstdirektors; Putzbau auf teilweise obertägigem Keller, 1856",Kein Bild vorhanden,49.460564,8.124712
Schulhaus mit Lehrerwohnhaus,Kaiserslauterer Straße 349,Bad Dürkheim,1911,"whemaliges Schulhaus mit Lehrerwohnhaus; barockisierender Putzbau, 1911, Pyramiden- bzw. Walmdach, Treppenturm; straßenbildprägend; monumentales Kriegerdenkmal 1914/18, um 1928 von Theodor Joanni, Ludwigshafen",//commons.wikimedia.org/wiki/Category:Laurah%C3%BCtte_(Bad_D%C3%BCrkheim),49.461064,8.123832
Hotel und Gaststätte „Leininger Hof“,Kaiserslauterer Straße 352/353,Bad Dürkheim,1912,"barockisierender Krüppelwalmdachbau, Treppenturm mit Zeltdach, eingeschossiges Nebengebäude mit Walmdach, bezeichnet 1912; straßenbildprägend mit Nr. 349",Kein Bild vorhanden,49.461509,8.124174
Jagdrelief,"Kaiserslauterer Straße, an Nr. 377",Bad Dürkheim,1770!um 1770/80,"Jagdrelief, spätbarock, um 1770/80",Kein Bild vorhanden,49.463028,8.124281
Wohnhaus,Schlossberg 12,Bad Dürkheim,1900!um 1900,"eineinhalbgeschossiges villenartiges Wohnhaus im „Schweizerstil“, um 1900",Kein Bild vorhanden,49.460497,8.122118
Kilometerstein 25,an der B 37 westlich von Hardenburg gegenüber der Isenach-Sägemühle,Bad Dürkheim,1833!um 1833,"Kilometerstein 25, Stundensäule, um 1833, nach 1872 umgearbeitet",Kein Bild vorhanden,49.45596,8.085137
Papierfabrik Schleipen,Kaiserslauterer Straße 405,Bad Dürkheim,1779,"sogenannte Große Papiermühle; Sandsteinplatte, bezeichnet 1779; ehemaliger Keilstein, bezeichnet 1811",Kein Bild vorhanden,49.464917,8.109876
Rathaus,Hauptstraße 15,Bad Dürkheim,1750,"ehemaliges Rathaus; aufwändiger spätbarocker Putzbau mit Glockenturm, bezeichnet 1750; Spolie, bezeichnet 1519",Kein Bild vorhanden,49.494165,8.157081
Protestantische Pfarrkirche,Hauptstraße 26,Bad Dürkheim,1878!1878–82,"neugotischer Saalbau, 1878–82, Architekt Heinrich Erfle; Ausstattung, Walcker-Orgel von 1902",Kein Bild vorhanden,49.493419,8.157493
Katholische Pfarrkirche St. Michael,Hauptstraße 91,Bad Dürkheim,1891!1891/92,"neugotischer Sandsteinquader-Saalbau, 1891/92, Architekt Joseph H. A. Lucas",//commons.wikimedia.org/wiki/Category:Villa_rustica_Weilberg,49.490593,8.160778
Rat- und Schulhaus,Waldstraße 22,Bad Dürkheim,1873,"ehemaliges Rat- und Schulhaus; großvolumiger Gründerzeitbau, bezeichnet 1873",Kein Bild vorhanden,49.492247,8.155898
Grenzstein,auf dem Weilerskopf im Wald westlich von Leistadt an der Grenze zum Herxheimer Wald,Bad Dürkheim,1595,"Grenzstein mit Wappen der Leininger Grafen, bezeichnet 1595; daneben kleiner Loogfels mit Kreuz",Kein Bild vorhanden,49.493507,8.129008
Suppenschüssel,auf dem Weilerskopf im Wald westlich von Leistadt an der Grenze zum Herxheimer Wald,Bad Dürkheim,1826,"Grenzstein, bezeichnet 1826",Kein Bild vorhanden,49.493778,8.12808
Laurahütte,im Wald westlich von Leistadt,Bad Dürkheim,1845,"aufwändige tempelartige Jagdhütte, bezeichnet 1845",Kein Bild vorhanden,49.494028,8.132917
Krummholzerstuhl,westlich von Leistadt an der Grenze zum Weisenheimer Wald unweit des Ungeheuersees,Bad Dürkheim,200!2. oder 3. Jahrhundert,"Reste eines römischen Steinbruchs, 2. oder 3. Jahrhundert",Kein Bild vorhanden,49.497722,8.126437
Kanapee,"westlich von Leistadt, nahe der Teufelsmauer an der Ostgrenze des Herxheimer Waldes",Bad Dürkheim,1300!14. bis 16. Jahrhundert,Reste einer angeblich zwischen dem 14. und 16. Jahrhundert bewohnten Einsiedelei,Kein Bild vorhanden,49.489197,8.126142
Hofanlage,Dorfplatz 1,Bad Dürkheim,1749,"spätbarocke Hofanlage, im 19. Jahrhundert zum Dreiseithof erweitert; Wohnhaus mit Krüppelwalm, bezeichnet 1749 und 1799 (Umbau ?), über älterem Keller, bezeichnet 1533; großvolumige ehemalige Scheune mit Krüppelwalm, um 1745, Umbau bezeichnet 1799; Torfahrt bezeichnet 1743; ortsbildprägend",Kein Bild vorhanden,49.451205,8.158272
Protestantische Kirche,Dorfplatz 3,Bad Dürkheim,1220!um 1220,"Ruine der Klosterkirche St. Laurentius; Querhaus und Vierungsturm romanisch, um 1220, mit älteren Teilen, wohl um 1140; Erneuerung des spätgotischen Langhauses 1880–87; zwei Grabplatten, 16. Jahrhundert und spätbarock; im Lapidarium mittelalterliche Architektur- und Grabplattenfragmente, romanische Sarkophage",Kein Bild vorhanden,49.45088,8.157891
Schulhaus,Dorfplatz 5,Bad Dürkheim,1870,"ehemaliges Schulhaus; zweieinhalbgeschossiger Putzbau, 1870, mit spätgotischen Gewänderesten, 1482-88, Unterkellerung wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,49.45088,8.15745
Denkmalzone Ortskern,"An der Kirche, Brunnengasse, Kirchstraße, Schulstraße, Waldgasse, Weinstraße, Wormser Straße",Bad Dürkheim,,"Siedlungskern, wie er sich vom Spätmittelalter bis zum 19. Jahrhundert entwickelt hat. Dicht gereihte Haken- und Dreiseithöfe, Scheunenkranz, Bausubstanz aus dem 18. und 19. Jahrhundert, bauliche Reste aus der Zeit vor der Pfalzzerstörung",Kein Bild vorhanden,49.478779,8.180043
Denkmalzone Spätrömischer Burgus,"Kirchstraße 13, 15, 19, 21, Weinstraße 66, 68, 72",Bad Dürkheim,369!um 369,"geringe Mauerreste einer römischen Wehranlage einschließlich des dazugehörigen Gräberfeldes, wohl um 369",Kein Bild vorhanden,49.479323,8.179868
Denkmalzone Römisches Landgut am Weilberg,nördlich von Ungstein,Bad Dürkheim,100!Anfang des 2. Jahrhunderts,"Mauerreste, Anfang des 2. Jahrhunderts, eines ausgedehnten römischen Landgutes, von um 20/30 bis in das frühe 5. Jahrhundert genutzt",Kein Bild vorhanden,49.484218,8.17636
Hofanlage,Kirchstraße 12,Bad Dürkheim,1500!16. oder 17. Jahrhundert,"barocker Mansardwalmdachbau, teilweise Fachwerk, im Kern aus dem 16. oder 17. Jahrhundert, Toranlage aus der zweiten Hälfte des 18. Jahrhunderts, Bogen zum Hof um 1600",Kein Bild vorhanden,49.479294,8.180725
Wohnhaus,Kirchstraße 14,Bad Dürkheim,1780,"spätbarocker Putzbau, Torfahrt, bezeichnet 1780",Kein Bild vorhanden,49.479442,8.180616
Wohnhaus,Kirchstraße 16,Bad Dürkheim,1598,"Wohnhaus, teilweise Fachwerk, bezeichnet 1598, spätbarocke Überformung 18. Jahrhundert; straßenbildprägend",Kein Bild vorhanden,49.479548,8.180521
Torpfosten,"Kirchstraße, an Nr. 17",Bad Dürkheim,1594,"Torpfosten, linker Pfosten, bezeichnet 1594",Kein Bild vorhanden,49.479282,8.180604
Schulhaus,Kirchstraße 22,Bad Dürkheim,1836!1836/37,"ehemaliges Schulhaus, Walmdachbau, 1836/37",Kein Bild vorhanden,49.480096,8.180084
Protestantische Pfarrkirche,Kirchstraße 29,Bad Dürkheim,1715,"spätbarocker Saalbau mit mächtigem Glockenturm, bezeichnet 1715; Ausstattung; Kriegerdenkmal 1870/71, 1914/18 und 1939/45, Sandstein, 1957 von Franz Lind, Freinsheim",Kein Bild vorhanden,49.480052,8.179793
Pfarrhaus,Pfeffingen 2,Bad Dürkheim,1750!zweite Hälfte des 18. Jahrhunderts,"ehemaliges Pfarrhaus; eingeschossiger spätbarocker Putzbau, zweite Hälfte des 18. Jahrhunderts, teilweise über Hochkeller, 1828, Zwerchhäuser 1828/29",Kein Bild vorhanden,49.4708,8.176283
Torfahrt,"Weinstraße, an Nr. 37",Bad Dürkheim,1750!zweite Hälfte des 18. Jahrhunderts,"Torfahrt und Mannpforte, zweite Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,49.477421,8.178742
Hofanlage,Weinstraße 46 und 48,Bad Dürkheim,1700!18. und 19. Jahrhundert,"ehemaliger Bauernhof, ausgedehnte Hofanlage, 18. und 19. Jahrhundert; Nr. 48 spätbarocker Putzbau, teilweise Fachwerk (verputzt), 18. Jahrhundert, Hofeingang bezeichnet 1686 (Spolie), spätbarocke Torfahrt",Kein Bild vorhanden,49.477453,8.178844
Hofanlage,Weinstraße 49,Bad Dürkheim,1700!18. Jahrhundert,"spätbarocke Hofanlage, 18. Jahrhundert; Wohnhaus mit verputzten Fachwerkgiebeln, Bruchsteinscheune, Schuppen",Kein Bild vorhanden,49.477807,8.178522
Torflügel,"Weinstraße, an Nr. 51",Bad Dürkheim,1888,"Flügel der Toranlage, Guss- und Schmiedeeisen, bezeichnet 1888",Kein Bild vorhanden,49.477904,8.178681
Toranlage,"Weinstraße, an Nr. 52",Bad Dürkheim,1750!zweite Hälfte des 18. Jahrhunderts,"Toranlage, Torfahrt und Mannpforte, zweite Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,49.477705,8.178759
Hochkellerhaus,Weinstraße 53,Bad Dürkheim,1700!erste Hälfte des 18. Jahrhunderts,"eingeschossiges spätbarockes Hochkellerhaus, wohl aus der ersten Hälfte des 18. Jahrhunderts, Torfahrt um 1600",Kein Bild vorhanden,49.477918,8.178817
Rathaus,Weinstraße 54,Bad Dürkheim,1856,"ehemaliges Rathaus, großvolumiger Putzbau mit Krüppelwalm, 1856",Kein Bild vorhanden,49.478004,8.179311
Wohnhaus,Weinstraße 55,Bad Dürkheim,1741,"eineinhalbgeschossiger spätbarocker Putzbau, Toranlage, bezeichnet 1741",Kein Bild vorhanden,49.477935,8.178931
Wohnhaus,Weinstraße 66,Bad Dürkheim,1750!Mitte des 18. Jahrhunderts,"eingeschossiger spätbarocker Mansarddachbau, Mitte des 18. Jahrhunderts; im rückwärtigen Neubau Schlussstein (?), wohl 16. Jahrhundert",,49.478943,8.179162
Türgewände,"Weinstraße, an Nr. 67",Bad Dürkheim,1719,"Türgewände der ehemaligen leiningischen Zehntscheune, spätgotische und barocke Motiven, bezeichnet 1719",,49.478968,8.179069
Torfahrt,"Weinstraße, an Nr. 69",Bad Dürkheim,1750!zweite Hälfte des 18. Jahrhunderts,"Torfahrt und (zugesetzte) Mannpforte, zweite Hälfte des 18. Jahrhunderts",,49.479231,8.179016
Vierseithof,Weinstraße 71 und 73,Bad Dürkheim,1750!um 1750,"ehemaliges Anwesen von Verwandten der Grafen von Leiningen, barocker Vierseithof, um 1750; Nr. 73 L-förmiges Herrenhaus, eingeschossiger Mansardsatteldachbau, Umbau in der zweiten Hälfte des 19. Jahrhunderts, Nr. 71 Gesindehaus, eingeschossiger Mansardwalmdachbau, Erweiterung um 1850, Wirtschaftsgebäude und Hofpflaster 18. Jahrhundert, Torfahrt",,49.479337,8.178997
Wohnhaus,Weinstraße 74,Bad Dürkheim,1766,"eingeschossiger spätbarocker Mansardsatteldachbau, bezeichnet 1766, Toranlage",,49.479746,8.179029
Gräflich-leiningisches Amtshaus,Weinstraße 75,Bad Dürkheim,1753,"Ehemaliges gräflich-leiningisches Amtshaus oder Zehnthaus (Wohnhaus der Amtsleute des Zehnthofs); spätbarocker Krüppelwalmdachbau, bezeichnet 1753, Toranlage; straßenbildprägend",,49.47969,8.178923
Winzerwohnhaus,Wormser Straße 3,Bad Dürkheim,1750!Mitte des 18. Jahrhunderts,"eingeschossiges spätbarockes Winzerwohnhaus, wohl aus der Mitte des 18. Jahrhunderts, Hochkeller bezeichnet 1611, Torfahrt, um 1600, mit Fachwerküberbau der zweiten Hälfte des 19. Jahrhunderts; straßenbildprägend",,49.477983,8.179681
