Marktstraße 11,Marktstraße 11, Neuwied,,"Wohn- und Geschäftshaus, zweigeschossiger Bau mit Werksteinfassade in klassizistischen Formen, Mitte des 19. Jahrhunderts",,50.42681,7.45668,
Marktstraße 12,Marktstraße 12, Neuwied,,"Wohn- und Gasthaus; barocker Mansarddachbau, Mitte des 18. Jahrhunderts, rückwärtig stattlicher dreieinhalbgeschossiger Seitenflügel, nach der Mitte des 19. Jahrhunderts",,50.42706,7.45732,
Marktstraße 19,Marktstraße 19, Neuwied,,"Wohn- und Geschäftshaus; dreigeschossiger späthistoristischer Putzbau, bezeichnet 1904",,50.42675,7.4572,
Marktstraße 45,Marktstraße 45, Neuwied,,"Wohn- und Geschäftshaus; dreigeschossiger barockisierender Putzbau, dreigeschossiges Zwerchhaus, Anfang des 20. Jahrhunderts",,50.42731,7.45783,
Marktstraße 49,Marktstraße 49, Neuwied,,"Wohn- und Geschäftshaus; dreigeschossiger Zeilenbau, Mitte des 19. Jahrhunderts",,50.42809,7.45936,
Marktstraße 76,Marktstraße 76, Neuwied,,"Wohn- und Geschäftshaus; Putzbau, Neurenaissance, bezeichnet 1886, Stufengiebel nach 1908",,50.4282,7.4596,
Marktstraße 81/83,Marktstraße 81/83, Neuwied,,"ehemaliges Hallenbad, 1907/08, siehe Städtische Badeanstalt Neuwied",,50.42912,7.46236,
Marktstraße 88,Marktstraße 88, Neuwied,,"villenartiges Wohnhaus; Klinkerbau, um 1900",,50.429471,7.462513,
Marktstraße 109,Marktstraße 109, Neuwied,,"Wohnhaus, Mansarddachbau, Ende des 19. Jahrhunderts",,50.42963,7.46315,
Mittelstraße 4,Mittelstraße 4, Neuwied,,"Altes Zollhaus; Massivbau mit gekuppelten Fenstern, bezeichnet 1696, Haustür um 1760/70",,50.43019,7.46351,
Mittelstraße 10,Mittelstraße 10, Neuwied,,"spätklassizistisch gegliedertes dreigeschossiges Eckwohn- und Geschäftshaus, zweite Hälfte des 19. Jahrhunderts",,50.427897,7.455878,
Mittelstraße 14,Mittelstraße 14, Neuwied,,"dreigeschossiger spätklassizistischer Putzbau, um 1860/70",,50.427924,7.456137,
Mittelstraße 30,Mittelstraße 30, Neuwied,,"viergeschossiges Wohn- und Geschäftshaus, Neurenaissance, um 1890",,50.428083,7.456672,
Museumstraße 8–10,Museumstraße 8–10, Neuwied,,"ehemaliger Schlachthof; Direktorenvilla, bezeichnet 1888; Gesamtanlage mit eingeschossiger Haupthalle und Wasserturm",,50.428437,7.457719,
Museumstraße 30,Museumstraße 30, Neuwied,,"Wohnhaus; gotisierender Putzbau, bezeichnet 1906",,50.42906,7.46822,
Peter-Hauprich-Weg 3,Peter-Hauprich-Weg 3, Neuwied,,"Villa; historisierender Putzbau, um 1900",,50.42926,7.47029,
Peter-Siemeister-Straße 3,Peter-Siemeister-Straße 3, Neuwied,,"Fachwerkhaus, teilweise massiv und verputzt, 16. oder 17. Jahrhundert (?)",,50.43766,7.46817,
Peter-Siemeister-Straße 12,Peter-Siemeister-Straße 12, Neuwied,,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert, im 19. Jahrhundert erweitert und erhöht",,50.441383,7.468474,
Peter-Siemeister-Straße 18,Peter-Siemeister-Straße 18, Neuwied,,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert, rückwärtig verlängert",,50.440974,7.468634,
Pfarrer-Werner-Mörchen-Straße 2,Pfarrer-Werner-Mörchen-Straße 2, Neuwied,,"dreigeschossiges klassizistisches Wohn- und Geschäftshaus, um 1850",,50.440566,7.4689,
Pfarrstraße 8,Pfarrstraße 8, Neuwied,,"Rathaus; dreigeschossiger Walmdachbau, 1740, Putzfassade 1912 klassizistisch überformt",,50.42656,7.45861,
"Pfarrstraße 10, Kirchstraße 45","Pfarrstraße 10, Kirchstraße 45", Neuwied,,"Moselhaus; stattlicher Mansarddachbau, zweite Hälfte des 18. Jahrhunderts (1778?)",,50.42589,7.45782,
Pfarrstraße 16,Pfarrstraße 16, Neuwied,,"Wohnhaus des Fürstlich Wiedischen Hofmalers Johann Juncker; sechsachsiger Mansarddachbau, 1775",,50.426037,7.458382,
Pfarrstraße 26,Pfarrstraße 26, Neuwied,,"dreigeschossiges Zeilenwohnhaus, sechsachsige Werksteinfassade, Basaltlava, zweite Hälfte des 19. Jahrhunderts",,50.42631,7.45865,
Pfarrstraße 40,Pfarrstraße 40, Neuwied,,"Wohnhaus im Herrnhuter Viertel, 1771, Fassade mit Basaltplatten verkleidet, rechtwinkliger Anbau von 1903",,50.42645,7.45923,
Pfarrstraße 48,Pfarrstraße 48, Neuwied,,"repräsentatives dreigeschossiges Zeilenwohnhaus, historisierender Stuckdekor, 1909",,50.42752,7.46147,
Pfarrstraße 51,Pfarrstraße 51, Neuwied,,"Roentgenhaus; siebenachsiger Mansarddachbau, Nebengebäude, 1774",,50.42707,7.46063,
Pfarrstraße 57,Pfarrstraße 57, Neuwied,,"Wohnhaus, sechsachsiger barocker Mansarddachbau, um 1775",,50.42722,7.46026,
Pfarrstraße 101,Pfarrstraße 101, Neuwied,,"vierachsiges Zeilenwohnhaus, heutiges Erscheinungsbild vom Anfang des 20. Jahrhunderts, im Kern wohl älter",,50.42744,7.46076,
Raiffeisenplatz,Raiffeisenplatz, Neuwied,,"Raiffeisendenkmal; 1902, Bildhauer Arnold Künne, Berlin",,50.42853,7.46305,
"Raiffeisenplatz 1–5, 7, Museumstraße 44","Raiffeisenplatz 1–5, 7, Museumstraße 44", Neuwied,,"kleine Siedlung aus sieben Mehrfamilienhäusern; Putzbauten, um 1920/30",,50.428847,7.472063,
Raiffeisenplatz 1a,Raiffeisenplatz 1a, Neuwied,,"Roentgen-, früher Kreismuseum; dreigeschossiger kubischer Putzbau in klassizistischen Formen, 1928, Architekten Heinrich Mattar und Eduard Scheler, Köln/Linz; Gesamtanlage mit Garten und straßenseitigen Einfriedungen",,50.42937,7.47174,
Rheinstraße 2,Rheinstraße 2, Neuwied,,"Zeilenwohnhaus, teilweise mit Fachwerk wohl aus dem 17. oder 18. Jahrhundert",,50.42954,7.47174,
Rheinstraße 6,Rheinstraße 6, Neuwied,,"Wohnhaus, späthistoristischer Klinkerbau, nur teilweise",,50.42829,7.45499,
"Rheinstraße 11, Mittelstraße 3/5","Rheinstraße 11, Mittelstraße 3/5", Neuwied,,"dreigeschossiges Wohn- und Geschäftshaus, Stuckdekor, um 1905/10",,50.42814,7.45513,
Rheinstraße 18,Rheinstraße 18, Neuwied,,"Zeilenwohnhaus, angeblich um 1680/90, 1792/94 klassizistisch überformt",,50.59834,7.61201,
Rheinstraße 19,Rheinstraße 19, Neuwied,,"Altes Brauhaus; Fachwerkbau, teilweise massiv, bezeichnet 1694",,50.42731,7.45595,
Rheinstraße 22,Rheinstraße 22, Neuwied,,"Zeilenwohnhaus, um 1770",,50.42751,7.45611,
Rheinstraße 24,Rheinstraße 24, Neuwied,,"fünfachsiges Fachwerkhaus, verputzt, wohl aus dem 17. oder 18. Jahrhundert",,50.42719,7.45606,
Rheinstraße 36,Rheinstraße 36, Neuwied,,"fünfachsiger Putzbau, zweite Hälfte des 18. Jahrhunderts",,50.42699,7.45609,
Rheinstraße 38,Rheinstraße 38, Neuwied,,"Wohnhaus, Putzbau, bezeichnet 1699",,50.42632,7.45679,
Rheinstraße 40,Rheinstraße 40, Neuwied,,"Fassade eines barocken Wohnhauses mit Basalt-Freitreppe, 18. Jahrhundert",,50.42628,7.45687,
Rheinstraße 44,Rheinstraße 44, Neuwied,,"Eckwohnhaus, repräsentativer Putzbau, Stuckdekoration, Ende des 19. Jahrhunderts",,50.42615,7.45705,
Rheinstraße 61,Rheinstraße 61, Neuwied,,"schmales Zeilenwohnhaus, Jugendstil, um 1905",,50.42592,7.45713,
Rheinstraße 67,Rheinstraße 67, Neuwied,,"Wohnhaus, repräsentativer dreigeschossiger Putzbau, barockisierender Stuckdekor, um 1905",,50.42418,7.45938,
Rheinstraße 71,Rheinstraße 71, Neuwied,,"Wohnhaus, dreigeschossiger historisierender Putzbau, Anfang des 20. Jahrhunderts",,50.42404,7.45979,
Rheinstraße 73,Rheinstraße 73, Neuwied,,"Wohnhaus, Putzbau, Anfang des 20. Jahrhunderts",,50.42355,7.46007,
"Roentgenstraße, am Nordeingang des städtischen Friedhofs","Roentgenstraße, am Nordeingang des städtischen Friedhofs", Neuwied,,"Kenotaph des David Roentgen, bezeichnet 1807; Kriegerdenkmal 1914/18",,50.42333,7.46021,
Scharnhorststraße 6,Scharnhorststraße 6, Neuwied,,"dreiachsiges Wohnhaus mit Backsteinfassade, um 1900",,50.436187,7.466455,
Schloßstraße 2,Schloßstraße 2, Neuwied,,"ehemalige Mennonitenkirche; quadratischer Saalbau, 1768, mit Pfarrhaus unter gemeinsamen Mansarddach; Nebeneingang an der Deichstraße bezeichnet 1775",,50.43018,7.47384,
Schloßstraße 4–6,Schloßstraße 4–6, Neuwied,,"Fassadenteile, um 1770/80 und fortgeschrittenes 19. Jahrhundert",,50.42839,7.4548,
Schloßstraße 10,Schloßstraße 10, Neuwied,,"Putzbau, Anfang des 19. Jahrhunderts",,50.4285,7.45489,
Schloßstraße 18,Schloßstraße 18, Neuwied,,"Zeilenwohn- und Geschäftshaus; fünfachsiger klassizistischer Putzbau, erste Hälfte des 19. Jahrhunderts",,50.42887,7.45635,
Schloßstraße 19,Schloßstraße 19, Neuwied,,"Wohnhaus, dreigeschossiger Massivbau, zweifarbige Werksteinfassade, Ende des 19. Jahrhunderts",,50.42917,7.45724,
Schloßstraße 54,Schloßstraße 54, Neuwied,,"dreigeschossiges Wohn- und Geschäftshaus, Jugendstilmotive",,50.4296,7.45748,
Schloßstraße 57,Schloßstraße 57, Neuwied,,"spätklassizistischer Putzbau, Stuckdekor, um 1870",,50.430232,7.460543,
Schloßstraße 66,Schloßstraße 66, Neuwied,,"zwei Zeilenwohnhäuser; dreigeschossige Putzbauten, Stuckdekor, bezeichnet 1907",,50.430334,7.460112,
Schloßstraße 69,Schloßstraße 69, Neuwied,,"ehemaliges Kasino; repräsentativer klassizistischer Bau, 1825, Architekt Ferdinand Nebel, Koblenz",,50.430504,7.461563,
Schloßstraße 73,Schloßstraße 73, Neuwied,,stattliches Eckwohnhaus,,50.43072,7.46098,
Schmandstraße 8,Schmandstraße 8, Neuwied,,"Fachwerkhaus, bezeichnet 1672",,50.430783,7.461497,
Schmandstraße 9,Schmandstraße 9, Neuwied,,"Fachwerkhaus, angeblich 1843",,50.44221,7.46765,
"Sohler Weg, auf dem Heddesdorfer Friedhof","Sohler Weg, auf dem Heddesdorfer Friedhof", Neuwied,,"Kriegerdenkmal 1870/71, bezeichnet 1886",,50.44231,7.46777,
Sonnenstraße 12,Sonnenstraße 12, Neuwied,,"villenartiges Wohnhaus, um 1920",,50.436187,7.466455,
Unterdorf 6,Unterdorf 6, Neuwied,,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,50.42892,7.47583,
Unterdorf 7,Unterdorf 7, Neuwied,,"Wohnhaus, teilweise verputzt, eingeschossiger Fachwerkanbau unter Pultdach, 18. Jahrhundert; Gesamtanlage mit Fachwerkscheune und Hoffläche",,50.44139,7.46788,
Unterdorf 9,Unterdorf 9, Neuwied,,"stattliches Fachwerkhaus, teilweise massiv, Querbau, 18. Jahrhundert",,50.44153,7.46773,
Unterdorf 19,Unterdorf 19, Neuwied,,"Fachwerkhaus, teilweise massiv",,50.4416,7.46753,
Wilhelm-Leuschner-Straße,Wilhelm-Leuschner-Straße, Neuwied,,"Unterführung, um 1910",,50.44171,7.46664,
Wilhelm-Leuschner-Straße 9,Wilhelm-Leuschner-Straße 9, Neuwied,,"ehemaliges Kreisständehaus; stattlicher langgestreckter Bau, Quadermauerwerk, Neurenaissance, bezeichnet 1906",,50.431842,7.467315,
Wilhelm-Leuschner-Straße 20/22,Wilhelm-Leuschner-Straße 20/22, Neuwied,,"Wohnblock; dreigeschossiger neuklassizistischer Putzbau, um 1920",,50.430839,7.465644,
Wilhelmstraße,Wilhelmstraße, Neuwied,,"Kriegerdenkmal 1870/71, bezeichnet 1877",,50.43244,7.4681,
Wilhelmstraße 63,Wilhelmstraße 63, Neuwied,,"dreigeschossiger gotisierender Putzbau, um 1900/05",,50.42478,7.461787,
"





Am Carmen-Sylva-Garten 4","





Am Carmen-Sylva-Garten 4", Neuwied,,"Villa


",,50.4239,7.45969,
"





Am Schlosspark 51 und 53","





Am Schlosspark 51 und 53", Neuwied,,"Wohnhäuser


",,50.425258,7.464403,
"





Bahnhofstraße 70","





Bahnhofstraße 70", Neuwied,,"Wohn- und Geschäftshaus


",,50.436187,7.466455,
"





Deichstraße 22","





Deichstraße 22", Neuwied,,"Villa


",,50.43102,7.4712,
"





Friedrichstraße 50","





Friedrichstraße 50", Neuwied,,"Eckwohnhaus


",,50.42545,7.45735,
"





Pfarrstraße 16","





Pfarrstraße 16", Neuwied,,"Wohnhaus


",,50.4276,7.46417,
"





Pfarrer-Werner-Mörchen-Straße 2","





Pfarrer-Werner-Mörchen-Straße 2", Neuwied,,"Wohn- und Geschäftshaus


",,50.42631,7.45865,
"





Rheinstraße 61","





Rheinstraße 61", Neuwied,,"Zeilenwohnhaus


",,50.42656,7.45861,
Am Rosenberg,Am Rosenberg, Niederbreitbach,,"Friedhofskapelle, ehemals katholische Pfarrkirche St. Nikolaus; kreuzgratgewölbter Ostteil, 13. Jahrhundert, doppelte Laterne um 1700, Anbau im Westen von 1912",,50.531687,7.415158,
Fockenbachstraße 22,Fockenbachstraße 22, Niederbreitbach,,"Fachwerkhaus, Krüppelwalmdach, 18. Jahrhundert; Gesamtanlage mit Fachwerkscheune",,50.531791,7.418585,
Herrenhofstraße 2a,Herrenhofstraße 2a, Niederbreitbach,,"ehemalige Hofanlage; stattliches Fachwerkhaus, 18. Jahrhundert, im 19. Jahrhundert verlängert, stattliche Fachwerk-Stallscheune, teilweise massiv, 18. Jahrhundert, heute als Dorfmuseum genutzt",,50.530558,7.418487,
Weihergasse 2,Weihergasse 2, Niederbreitbach,,"Fachwerkhaus, 18. Jahrhundert, wohl am Anfang des 20. Jahrhunderts um Kniestock erhöht",,50.530727,7.416182,
Brunnenweg 6,Brunnenweg 6, Niederbreitbach,,"sogenannter Heisterbacher Hof oder Schützeichelhof; ehemaliger Zehnthof des Klosters Heisterbach; stattliches Fachwerkhaus, eventuell noch aus dem 17. Jahrhundert",,50.51516,7.42988,
Kapellenweg 12/14,Kapellenweg 12/14, Niederbreitbach,,"ehemaliges Quereinhaus; Fachwerkbau, bezeichnet 1707; rückwärtig erweitert, ehemaliger Wirtschaftsteil aus dem 16. oder frühen 17. Jahrhundert",,50.51485,7.42993,
Brunnenstraße,Brunnenstraße, Niederwambach,,"Pumpbrunnen, Gusseisen, zweite Hälfte des 19. Jahrhunderts",,50.633905,7.596133,
Steimeler Straße,Steimeler Straße, Niederwambach,,"Evangelische Pfarrkirche, ehemals St. Bartholomäus; Turmuntergeschoss aus der zweiten Hälfte des 12. Jahrhunderts, Turmaufbau und langgestreckter Saal von 1831",,50.631892,7.594416,
südwestlich der Ortslage,südwestlich der Ortslage, Niederwambach,,"Hof Lichtenthal; fünfachsiger Walmdachbau, Bruchstein, Mitte des 19. Jahrhunderts",,50.632283,7.596665,
In der Burg 1,In der Burg 1, Niederwambach,,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,50.62308,7.58738,
In der Burg 2,In der Burg 2, Niederwambach,,"Fachwerk-Quereinhaus mit Niederlass, teilweise massiv, um 1800",,50.622907,7.587908,
In der Burg 3,In der Burg 3, Niederwambach,,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,50.6226,7.58883,
In der Burg 4,In der Burg 4, Niederwambach,,"Fachwerk-Quereinhaus, teilweise massiv und verkleidet, wohl aus dem 17. oder 18. Jahrhundert, Wirtschaftsteil 18. Jahrhundert",,50.62179,7.58794,
Feldstraße 6,Feldstraße 6, Niederwambach,,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,50.62426,7.60268,
Feldstraße 8,Feldstraße 8, Niederwambach,,"sogenannter Martinshof; Fachwerkhaus, teilweise massiv, 18. Jahrhundert, Kniestock und Dach um 1900, Fachwerkscheune, teilweise massiv, 18. Jahrhundert",,50.62417,7.60296,
Deussenstraße,Deussenstraße, Oberdreis,,"Pumpbrunnen, Gusseisen, zweite Hälfte des 19. Jahrhunderts",,50.623632,7.668406,
Pfarrstraße,Pfarrstraße, Oberdreis,,"Evangelische Pfarrkirche, Saalbau, 1792–95",,50.627525,7.663339,
Pfarrstraße 3,Pfarrstraße 3, Oberdreis,,"ehemaliges Pfarrhaus, um 1850; Gesamtanlage mit Garten und straßenseitiger Einfriedung",,50.627867,7.663028,
Hauptstraße,Hauptstraße, Oberhonnefeld-Gierend,,"Evangelische Pfarrkirche; klassizistischer Saalbau, 1827–29, Architekt Ferdinand Nebel, Koblenz, älterer Turm",,50.553309,7.515175,
Mittelstraße 14,Mittelstraße 14, Oberraden,,"Fachwerkhaus, teilweise massiv und verschiefert, 18. Jahrhundert",,50.54818,7.53333,
Denkmalzone Jüdischer Friedhof (Bergstraße),Denkmalzone Jüdischer Friedhof (Bergstraße), Puderbach,,umgrenztes Areal mit etwa 50 Grabsteinen,,,,
Ackerweg,Ackerweg, Puderbach,,"Evangelische Kirche, neugotischer Bruchsteinsaal, 1886/87",,50.596239,7.607578,
Bahnhofstraße 8,Bahnhofstraße 8, Puderbach,,"ehemaliger Bahnhof, um 1885; Empfangsgebäude, eineinhalbgeschossiger Bruchstein-Typenbau",,50.59992,7.60972,
Daufenbacher Straße 3,Daufenbacher Straße 3, Puderbach,,"Fachwerkhaus mit Niederlass, teilweise massiv und verschiefert, wohl noch aus dem 17. Jahrhundert",,50.59656,7.60835,
Reichensteiner Weg 5,Reichensteiner Weg 5, Puderbach,,"Wohnhaus, repräsentativer Putzbau, Reformarchitektur, um 1930",,50.597738,7.60879,
Burgstraße 9,Burgstraße 9, Puderbach,,"Backstein-Quereinhaus, zweite Hälfte des 19. Jahrhunderts",,50.604529,7.592749,
Rosenstraße 19,Rosenstraße 19, Puderbach,,"Fachwerkhaus, teilweise massiv, Krüppelwalmdach, 18. Jahrhundert; Gesamtanlage mit Fachwerkscheune, teilweise massiv, und Nebengebäuden",,50.60285,7.592715,
Hauptstraße 9,Hauptstraße 9, Ratzert,,"Streckhof; Fachwerkbau, 18. Jahrhundert, Wirtschaftsteil, teilweise massiv, 18. oder 19. Jahrhundert",,50.641018,7.598975,
Hauptstraße 12,Hauptstraße 12, Ratzert,,"ehemalige Schule; Krüppelwalmdachbau, Backsteingliederung, 1930",,50.64084,7.598894,
Kirchstraße,Kirchstraße, Raubach,,"Evangelische Pfarrkirche, ehemals St. Kastor; Ostchorturm und Schiff, 13. Jahrhundert, nördliches Seitenschiff von 1937",,50.576569,7.622363,
Elgerter Straße 4,Elgerter Straße 4, Raubach,,"ehemaliges Fachwerk-Quereinhaus, teilweise massiv und verschiefert, Anfang des 19. Jahrhunderts",,50.57455,7.62877,
Andreestraße 27,Andreestraße 27, Rengsdorf,,"ehemalige Pension Forsthaus; villenartiger Hauptbau, 1908, mehrfach umgebaut und erweitert",,50.50537,7.4872,
Friedrich-Ebert-Straße 28,Friedrich-Ebert-Straße 28, Rengsdorf,,"Katholische Kirche St. Kastor, barockisierender Saalbau, 1924 erbaut, nach schweren Kriegsschäden 1945 wieder aufgebaut, 1974 umgebaut zum heutigen Aussehen der Kirche",,50.505631,7.496637,
Kirchstraße 16,Kirchstraße 16, Rengsdorf,,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,50.502765,7.492186,
Oberer Bornsweg 10,Oberer Bornsweg 10, Rengsdorf,,"Fachwerkhaus, im Kern aus dem 18. Jahrhundert",,50.504135,7.489958,
Pfarrer-Knappmann-Straße 8,Pfarrer-Knappmann-Straße 8, Rengsdorf,,"Fachwerkhaus, teilweise massiv, verputzt, wohl aus dem 17. oder 18. Jahrhundert",,50.502448,7.493178,
Pfarrer-Knappmann-Straße 9,Pfarrer-Knappmann-Straße 9, Rengsdorf,,"Evangelische Pfarrkirche, neufrühgotischer Saalbau, 1904/05 Flankenturm im Kern 12. Jahrhundert; Kriegerdenkmal 1914/18; Kriegergedächtnisstätte 1939/45, Anlage mit Grabkreuzen, Steinkreuz, Bruchsteinwand mit Inschrifttafeln",,50.502174,7.492942,
Richard-Wagner-Straße 2,Richard-Wagner-Straße 2, Rengsdorf,,"Villa, um 1910",,50.502708,7.49802,
Schalltorstraße 5,Schalltorstraße 5, Rengsdorf,,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,50.502834,7.493821,
Schalltorstraße 33,Schalltorstraße 33, Rengsdorf,,"langgestrecktes Fachwerkhaus, teilweise massiv, angeblich von 1792",,50.50253,7.489815,
Schillerstraße 3,Schillerstraße 3, Rengsdorf,,"fünfachsiger spätklassizistischer Putzbau, Ende des 19. Jahrhunderts",,50.502874,7.495309,
Schöffenstraße 7,Schöffenstraße 7, Rengsdorf,,"Fachwerk-Quereinhaus, teilweise massiv, 18. und 19. Jahrhundert",,50.503521,7.493052,
Westerwaldstraße,Westerwaldstraße, Rengsdorf,,"Bismarcksäule, 1902/03",,50.504546,7.492374,
Westerwaldstraße 6,Westerwaldstraße 6, Rengsdorf,,"ehemalige Villa Henkel; repräsentativer Putzbau, 1911/12, Gesamtanlage mit eingeschossigem Mansarddachbau (Westerwaldstraße 8), Park und straßenseitiger Einfriedung",,50.49953,7.49938,
Westerwaldstraße 34,Westerwaldstraße 34, Rengsdorf,,"Rathaus; Putzbau, 1882, Fassadendekoration vom Anfang des 20. Jahrhunderts",,50.502756,7.496515,
Westerwaldstraße 41,Westerwaldstraße 41, Rengsdorf,,"eingeschossige Villa, um 1910",,50.503379,7.49552,
Westerwaldstraße 57,Westerwaldstraße 57, Rengsdorf,,"Putzbau auf Bruchsteinsockel mit Kniestock, teilweise Fachwerk, um 1905",,50.503745,7.494373,
"Denkmalzone Burgstraße 1, 2, 4, 5, 7, 8, 9, 10, 11, 13 und 17, Hauptstraße 30–36 (gerade Nummern), 38, 44, 47, 49, 51, 55 und 57","Denkmalzone Burgstraße 1, 2, 4, 5, 7, 8, 9, 10, 11, 13 und 17, Hauptstraße 30–36 (gerade Nummern), 38, 44, 47, 49, 51, 55 und 57", Rheinbreitbach,,"dichte, teils giebel-, teils traufständige Bebauung mit meist freigelegten Fachwerkhäusern des 16. bis 19. Jahrhunderts in der nördlichen Hälfte des historischen Ortskerns um die Gabelung von Hauptstraße und Burgstraße",,,,
"Denkmalzone Westerwaldstraße 2–24 (gerade Nummern), Großer Büchel 5 und 7","Denkmalzone Westerwaldstraße 2–24 (gerade Nummern), Großer Büchel 5 und 7", Rheinbreitbach,,"weitgehend geschlossene Zeile aus überwiegend traufständigen Wohnhäusern des 17. und 18. Jahrhunderts, teilweise mit überbauten Torfahrten im Südostteil des Ortskerns gegenüber der Pfarrkirche und der ehemaligen Unteren Burg",,,,
Wikipedia,Wikipedia, Rheinbreitbach,,ilderwunsch an bestimmtem Ort,,,,
Denkmalzone Jüdischer Friedhof (östlich der Ortslage im Lampenthal),Denkmalzone Jüdischer Friedhof (östlich der Ortslage im Lampenthal), Rheinbrohl,,etwa 60 Grabsteine,,,,
Ortsbefestigung,Ortsbefestigung, Rheinbrohl,,"Schalenturm an der Südostseite des Mauerrings (im Garten von Bachstraße 18), wohl aus dem 15. Jahrhundert",,,,
Auf dem Sand,Auf dem Sand, Rheinbrohl,,"Heiligenhäuschen, schlanker Mauerblock, 18. oder 19. Jahrhundert (?)",,50.497482,7.334164,
Bachstraße 10,Bachstraße 10, Rheinbrohl,,"verputztes Fachwerkhaus, wohl aus dem 17. oder 18. Jahrhundert",,50.49249,7.33182,
Bachstraße 18,Bachstraße 18, Rheinbrohl,,Reste eines Schalenturms der Ortsbefestigung, siehe dort,50.49275,7.33225,
Bachstraße 33,Bachstraße 33, Rheinbrohl,,"Fachwerkhaus, teilweise massiv, erste Hälfte des 18. Jahrhunderts",,50.493747,7.333449,
(zu) Grabenstraße 2,(zu) Grabenstraße 2, Rheinbrohl,,"Hoftor, Basalt, bezeichnet 1624 und 1713",,50.49317,7.33107,
Hauptstraße,Hauptstraße, Rheinbrohl,,"Evangelische Kirche; neugotischer Backsteinbau, um 1900",,50.497025,7.330117,
Hauptstraße 1,Hauptstraße 1, Rheinbrohl,,"Bahnhof; breitgelagerter Putzbau auf Bruchsteinsockel, Reformarchitektur, wohl kurz nach 1918",,50.498701,7.328213,
"Hauptstraße 14, 14a","Hauptstraße 14, 14a", Rheinbrohl,,"Backstein-Villa, Neurenaissance, Ende des 19. Jahrhunderts; Gesamtanlage mit Park, straßenseitiger Einfriedung und Nebengebäude (Nr. 14a)",,50.491294,7.334194,
Hauptstraße 19,Hauptstraße 19, Rheinbrohl,,"stattliches Fachwerkhaus, teilweise massiv, Mansarddach, um 1800, Torbogen bezeichnet 1671",,50.493534,7.332814,
Kehrstraße 133,Kehrstraße 133, Rheinbrohl,,"kleines Fachwerkhaus, teilweise massiv, 15. Jahrhundert",,50.49352,7.33597,
Kehrstraße 138,Kehrstraße 138, Rheinbrohl,,"Fachwerkhaus, teilweise massiv, wohl noch aus dem 17. Jahrhundert",,50.4933,7.3358,
Kirchstraße,Kirchstraße, Rheinbrohl,,"Katholische Pfarrkirche St. Suitbert; neugotische Basilika, 1852–56, Architekt Vinzenz Statz",,50.493843,7.332793,
Kirchstraße,Kirchstraße, Rheinbrohl,,"Hoftor, Basalt, bezeichnet 1583 und 1703",,50.493843,7.332793,
Kirchstraße 2,Kirchstraße 2, Rheinbrohl,,"ehemaliger Bahnhof (?); kleines Empfangsgebäude, eingeschossiger Güterschuppen, separates Nebengebäude, um 1870/80",,50.492565,7.330902,
Kirchstraße 6,Kirchstraße 6, Rheinbrohl,,"ehemaliger Gertrudenhof (heute Rathaus); Fachwerkbau, teilweise verschiefert, 18. Jahrhundert; Kapelle, 17. Jahrhundert, im Kern aus dem 13. Jahrhundert",,50.49265,7.3312,
(bei) Kirchstraße 6,(bei) Kirchstraße 6, Rheinbrohl,,"Katholische Gertrudenkapelle; kleiner Saalbau, 17. Jahrhundert, Ostchorturm, erste Hälfte des 13. Jahrhunderts",,50.49265,7.3312,
Kirchstraße 8,Kirchstraße 8, Rheinbrohl,,"massiver Putzbau, Renaissancefenster, bezeichnet 1585",,50.49276,7.33134,
Kirchstraße 10/12,Kirchstraße 10/12, Rheinbrohl,,"ehemaliger Kartäuserhof; stattliches zweiflügliges Fachwerkhaus, 17. Jahrhundert",,50.49281,7.33129,
Kirchstraße 22,Kirchstraße 22, Rheinbrohl,,"stattliches Bruchstein-Quereinhaus mit Kniestock, bezeichnet 1837; Gesamtanlage mit rückwärtiger Hoffläche und Nebengebäuden",,50.49292,7.33198,
Kirchstraße 80/82,Kirchstraße 80/82, Rheinbrohl,,"Bruchsteinbau, überbaute Torfahrt und Wirtschaftsteil teilweise mit Fachwerk, zweite Hälfte des 18. Jahrhunderts, im Kern älter",,50.494984,7.333716,
Kirchstraße 86,Kirchstraße 86, Rheinbrohl,,"Pfarrhaus; repräsentativer barocker Mansardwalmdachbau, zweite Hälfte des 18. Jahrhunderts",,50.49504,7.33397,
Maria-Hilf-Straße,Maria-Hilf-Straße, Rheinbrohl,,Maria-Hilf-Kapelle, neugotischer Bruchsteinbau,50.498595,7.332872,
Vogtstraße,Vogtstraße, Rheinbrohl,,"Hoftor, Basalt, bezeichnet 1598",,50.493164,7.330885,
südlich oberhalb der Ortslage,südlich oberhalb der Ortslage, Rheinbrohl,,"Ehrenmal; militärische Gedenkstätte mit Kapelle, bezeichnet 1931–33, 1958–60 wiederaufgebaut",,,,
